human_symbol	mouse_symbol
ZNF587	Gm14295
ZNF587	Gm14305
ZNF587	Zfp967
ZNF587	Zfp980
ZNF587	Gm11007
ZNF587	Gm5141
ZNF587	Gm6710
ZNF587	Gm2004
ZNF587	Gm2007
ZNF587	Gm2026
ZNF587	Gm3604
ZNF587	Zfp969
ZNF587	Gm4631
ZNF587	Zfp968
ZNF587	Zfp97
ZNF587	Zfp87
ZNF587	Gm4724
ZNF587	Zfp74
ZNF587	Gm14308
ZNF587	Gm14139
ZNF587	Zfp160
ZNF587	Gm20939
ZNF587	Zfp971
ZNF587	Rex2
ZNF587	Gm28557
ZNF587	Gm29106
ZNF587	Zfp788
ZNF587	Zfp11
ZNF587	Zfp26
ZNF587	Zfp748
ZNF587	Zfp27
ZNF587	Zfp932
ZNF587	Zfp40
ZNF587	Zfp51
ZNF587	Zfp619
ZNF587	Zfp52
ZNF587	Zfp974
ZNF587	Zfp433
ZNF587	Zfp62
ZNF587	Zfp946
ZNF587	Zfp184
ZNF587	Zfp820
ZNF587	Zfp998
ZNF587	5430403G16Rik
ZNF587	4930522L14Rik
ZNF587	Zfp712
ZNF587	Zfp729b
ZNF587	Zfp709
ZNF587	Zfp758
ZNF587	Zfp420
ZNF587	Zfp418
ZNF587	Zfp780b
ZNF587	Zfp945
ZNF587	Zfp759
ZNF587	Zfp658
ZNF587	Zfp950
ZNF587	Zfp457
ZNF587	Zfp760
ZNF587	Zfp729a
ZNF587	Zfp976
ZNF587	Zfp273
ZNF587	Zfp708
ZNF587	Zfp873
ZNF587	Zfp458
ZNF587	Zfp738
ZNF587	Zfp595
ZNF587	Zfp960
ZNF587	B020011L13Rik
ZNF587	Zfp997
ZNF587	Zfp994
ZNF587	Gm8935
ZNF587	Zfp937
ZNF587	Zfp975
ZNF587	Gm14403
ZNF587	Gm14406
ZNF587	Zfp986
ZNF587	Gm14399
ZNF587	Zfp534
ZNF587	Zfp616
ZNF587	Zfp268
ZNF587	Zfp989
ZNF587	Zfp984
ZNF587	Zfp988
ZNF587	Zfp985
ZNF587	Zfp442
ZNF587	Gm14124
ZNF587	Zfp990
ZNF587	Zfp345
ZNF587	Gm14412
ZNF587	Zfp970
ZNF587	Gm14443
ZNF587	Gm14444
ZNF587	Zfp992
ZNF587	Zfp991
ZNF587	Gm14419
ZNF587	Gm14434
ZNF587	Zfp987
ZNF587B	Gm14444
ZNF587B	Zfp992
ZNF587B	Zfp991
ZNF587B	Gm14419
ZNF587B	Gm14434
ZNF587B	Zfp987
ZNF587B	Gm14325
ZNF587B	Zfp808
ZNF587B	Zfp600
ZNF587B	Gm14410
ZNF587B	Zfp966
ZNF587B	Gm14326
ZNF587B	Gm14391
ZNF587B	Gm15446
ZNF587B	Gm14295
ZNF587B	Gm14305
ZNF587B	Zfp967
ZNF587B	Zfp97
ZNF587B	Zfp87
ZNF587B	Zfp74
ZNF587B	Zfp980
ZNF587B	Zfp160
ZNF587B	Zfp971
ZNF587B	Rex2
ZNF587B	Zfp788
ZNF587B	Zfp748
ZNF587B	Gm11007
ZNF587B	Zfp932
ZNF587B	Zfp619
ZNF587B	Gm5141
ZNF587B	Zfp974
ZNF587B	Zfp433
ZNF587B	Zfp946
ZNF587B	Gm6710
ZNF587B	Gm2004
ZNF587B	Zfp184
ZNF587B	Gm2007
ZNF587B	Zfp820
ZNF587B	Gm2026
ZNF587B	Zfp998
ZNF587B	5430403G16Rik
ZNF587B	Gm3604
ZNF587B	4930522L14Rik
ZNF587B	Zfp969
ZNF587B	Zfp712
ZNF587B	Gm4631
ZNF587B	Zfp956
ZNF587B	Zfp729b
ZNF587B	Zfp968
ZNF587B	Zfp709
ZNF587B	Gm4724
ZNF587B	Zfp758
ZNF587B	Gm14308
ZNF587B	Zfp420
ZNF587B	Zfp418
ZNF587B	Gm14139
ZNF587B	Zfp780b
ZNF587B	Gm20939
ZNF587B	Zfp945
ZNF587B	Zfp759
ZNF587B	Gm28557
ZNF587B	Zfp658
ZNF587B	Zfp950
ZNF587B	Zfp457
ZNF587B	Gm29106
ZNF587B	Zfp760
ZNF587B	Zfp729a
ZNF587B	Zfp11
ZNF587B	Zfp976
ZNF587B	Zfp26
ZNF587B	Zfp273
ZNF587B	Zfp708
ZNF587B	Zfp27
ZNF587B	Zfp873
ZNF587B	Zfp458
ZNF587B	Zfp40
ZNF587B	Zfp738
ZNF587B	Zfp46
ZNF587B	Zfp595
ZNF587B	Zfp51
ZNF587B	Zfp960
ZNF587B	B020011L13Rik
ZNF587B	Zfp997
ZNF587B	Zfp994
ZNF587B	Zfp52
ZNF587B	Gm8935
ZNF587B	Zfp937
ZNF587B	Zfp975
ZNF587B	Zfy1
ZNF587B	Gm14403
ZNF587B	Gm14406
ZNF587B	Zfp986
ZNF587B	Zfy2
ZNF587B	Gm14399
ZNF587B	Zfp534
ZNF587B	Zfp616
ZNF587B	Zfp62
ZNF587B	Zfp268
ZNF587B	Zfp989
ZNF587B	Zfp984
ZNF587B	Zfp988
ZNF587B	Zfp985
ZNF587B	Zfp442
ZNF587B	Gm14124
ZNF587B	Zfp990
ZNF587B	Zfp345
ZNF587B	Gm14412
ZNF587B	Zfp970
ZNF587B	Gm14443
ZNF592	Zfp592
ZNF592	Zfp687
ZNF592	Zfp532
ZNF593	Zfp593
ZNF593OS	E130218I03Rik
ZNF594	Zfp35
ZNF594	Zfp60
ZNF594	Zfp267
ZNF594	Zfp974
ZNF594	2610021A01Rik
ZNF594	Zfp780b
ZNF594	Zfp658
ZNF594	Zfp11
ZNF594	Zfp273
ZNF594	Zfp850
ZNF594	Zfp708
ZNF594	Zfp948
ZNF594	Zfp40
ZNF594	Zfp873
ZNF594	Zfp458
ZNF594	Zfp738
ZNF594	Zfp51
ZNF594	Zfp595
ZNF594	Zfp52
ZNF594	Zfp960
ZNF594	Zfp53
ZNF594	Zfp54
ZNF594	Zfp59
ZNF594	Zfp677
ZNF594	Zfp62
ZNF594	Zfp607a
ZNF594	B020011L13Rik
ZNF594	Zfp997
ZNF594	Zfp936
ZNF594	Zfp994
ZNF594	Gm8935
ZNF594	Gm4767
ZNF594	Zfp937
ZNF594	Zfp977
ZNF594	Zfp975
ZNF594	Gm14403
ZNF594	Gm14406
ZNF594	Zfp986
ZNF594	Gm14399
ZNF594	Zfp534
ZNF594	Zfp616
ZNF594	Zfp268
ZNF594	Zfp989
ZNF594	Zfp984
ZNF594	Zfp988
ZNF594	Zfp985
ZNF594	Zfp442
ZNF594	Gm14124
ZNF594	Zfp990
ZNF594	Zfp345
ZNF594	Gm14412
ZNF594	Zfp970
ZNF594	Gm14443
ZNF594	Zfp97
ZNF594	Gm14444
ZNF594	Zfp87
ZNF594	Zfp992
ZNF594	Zfp74
ZNF594	Zfp981
ZNF594	Zfp160
ZNF594	Zfp991
ZNF594	Ctcf
ZNF594	Gm14419
ZNF594	Gm14434
ZNF594	Zfp987
ZNF594	Zfp971
ZNF594	Rex2
ZNF594	Gm14325
ZNF594	Zfp808
ZNF594	Zfp788
ZNF594	Zfp600
ZNF594	Gm14410
ZNF594	Zfp560
ZNF594	Zfp748
ZNF594	Zfp966
ZNF594	Zfp932
ZNF594	Gm14326
ZNF594	Zfp715
ZNF594	Zfp619
ZNF594	Gm14391
ZNF594	Zfp626
ZNF594	Gm15446
ZNF594	Gm14295
ZNF594	Zfp983
ZNF594	Gm14305
ZNF594	Zfp433
ZNF594	Zfp946
ZNF594	Zfp967
ZNF594	Zfp184
ZNF594	Zfp980
ZNF594	Gm11007
ZNF594	Zfp820
ZNF594	Zfp933
ZNF594	Gm5141
ZNF594	Zfp998
ZNF594	Gm6710
ZNF594	Gm2004
ZNF594	Zfp934
ZNF594	Gm2007
ZNF594	5430403G16Rik
ZNF594	Gm2026
ZNF594	4930522L14Rik
ZNF594	Zfp712
ZNF594	Gm3604
ZNF594	AW146154
ZNF594	Zfp969
ZNF594	Zfp729b
ZNF594	Gm4631
ZNF594	Zfp607b
ZNF594	Zfp968
ZNF594	Gm4724
ZNF594	Zfp979
ZNF594	Gm14308
ZNF594	Zfp709
ZNF594	Gm10778
ZNF594	Zfp758
ZNF594	Zfp958
ZNF594	Gm14139
ZNF594	Zfp420
ZNF594	Zfp719
ZNF594	Gm20939
ZNF594	Zfp945
ZNF594	Zfp759
ZNF594	Gm28557
ZNF594	Zfp950
ZNF594	Zfp457
ZNF594	Gm29106
ZNF594	Zfp760
ZNF594	Zfp229
ZNF594	Zfp729a
ZNF594	Zfp26
ZNF594	Zfp27
ZNF594	Zfp976
ZNF595	Zfp429
ZNF595	Zfp729a
ZNF595	Zfp458
ZNF595	Zfp595
ZNF595	Zfp455
ZNF595	Rsl1
ZNF595	Zfp87
ZNF595	Gm28557
ZNF595	Zfp788
ZNF595	Zfp26
ZNF595	Zfp27
ZNF595	Zfp560
ZNF595	Zfp35
ZNF595	Zfp40
ZNF595	Zfp748
ZNF595	Zfp51
ZNF595	Zfp932
ZNF595	Zfp52
ZNF595	Zfp53
ZNF595	Zfp715
ZNF595	Zfp54
ZNF595	Zfp619
ZNF595	Zfp58
ZNF595	Zfp59
ZNF595	Zfp60
ZNF595	Zfp626
ZNF595	Zfp62
ZNF595	Zfp983
ZNF595	Zfp974
ZNF595	Zfp433
ZNF595	Zfp946
ZNF595	Zfp184
ZNF595	2610021A01Rik
ZNF595	Zfp820
ZNF595	Zfp933
ZNF595	Zfp735
ZNF595	Zfp998
ZNF595	Zfp934
ZNF595	5430403G16Rik
ZNF595	4930522L14Rik
ZNF595	Zfp712
ZNF595	AW146154
ZNF595	Zfp729b
ZNF595	Zfp607b
ZNF595	Zfp979
ZNF595	Zfp709
ZNF595	Zfp758
ZNF595	Zfp958
ZNF595	Zfp420
ZNF595	Zfp719
ZNF595	Zfp780b
ZNF595	Zfp945
ZNF595	Zfp759
ZNF595	Zfp658
ZNF595	Zfp950
ZNF595	Zfp457
ZNF595	Zfp760
ZNF595	Zfp229
ZNF595	Zfp72
ZNF595	Zfp976
ZNF595	Zfp273
ZNF595	Zfp850
ZNF595	Zfp708
ZNF595	Zfp948
ZNF595	Zfp873
ZNF595	Zfp456
ZNF595	Zfp459
ZNF595	Zfp874b
ZNF595	Zfp874a
ZNF595	Zfp738
ZNF595	Zfp960
ZNF595	Zfp677
ZNF595	Zfp607a
ZNF595	B020011L13Rik
ZNF595	Zfp997
ZNF595	Zfp994
ZNF595	Gm8935
ZNF595	Gm4767
ZNF595	Zfp937
ZNF595	Zfp975
ZNF595	Gm14403
ZNF595	Gm14406
ZNF595	Zfp986
ZNF595	Gm14399
ZNF595	Zfp534
ZNF595	Zfp616
ZNF595	Zfp268
ZNF595	Zfp989
ZNF595	Zfp984
ZNF595	Zfp988
ZNF595	Zfp985
ZNF595	Zfp442
ZNF595	Gm14124
ZNF595	Zfp990
ZNF595	Zfp345
ZNF595	Gm14412
ZNF595	Zfp970
ZNF595	Gm14443
ZNF595	Gm14444
ZNF595	Zfp992
ZNF595	Zfp981
ZNF595	Zfp991
ZNF595	Gm14419
ZNF595	Gm14434
ZNF595	Zfp987
ZNF595	Gm14325
ZNF595	Zfp808
ZNF595	Zfp600
ZNF595	Gm14410
ZNF595	Zfp966
ZNF595	Gm14326
ZNF595	Gm14391
ZNF595	Gm15446
ZNF595	Gm14295
ZNF595	Gm14305
ZNF595	Zfp967
ZNF595	Zfp980
ZNF595	Gm11007
ZNF595	Gm5141
ZNF595	Gm6710
ZNF595	Gm2004
ZNF595	Gm2007
ZNF595	Gm2026
ZNF595	Gm3604
ZNF595	Zfp969
ZNF595	Gm4631
ZNF595	Zfp968
ZNF595	Gm4724
ZNF595	Zfp97
ZNF595	Zfp85
ZNF595	Gm14308
ZNF595	Zfp65
ZNF595	Gm10778
ZNF595	Zfp74
ZNF595	Gm14139
ZNF595	Zfp160
ZNF595	Rslcan18
ZNF595	Gm20939
ZNF595	Zfp267
ZNF595	Zfp971
ZNF595	Gm29106
ZNF595	Gm49345
ZNF595	Rex2
ZNF595	Zfp11
ZNF595	Zfp606
ZNF596	Zfp433
ZNF596	Zfp386
ZNF597	Zfp597
ZNF597	Zfp747
ZNF598	Zfp598
ZNF599	Zfp354a
ZNF600	Zfp873
ZNF600	Zfp738
ZNF600	Zfp677
ZNF600	Zfp997
ZNF600	Zfp994
ZNF600	Zfp534
ZNF600	Zfp160
ZNF600	Rex2
ZNF600	Zfp989
ZNF600	Gm14124
ZNF600	Zfp619
ZNF600	Zfp735
ZNF600	Zfp712
ZNF600	Zfp729b
ZNF600	Zfp420
ZNF600	Zfp457
ZNF600	Gm29106
ZNF600	Zfp729a
ZNF600	Zfp976
ZNF600	Zfp273
ZNF600	Zfp26
ZNF600	Zfp850
ZNF600	Zfp708
ZNF600	Zfp27
ZNF600	Zfp40
ZNF600	Zfp51
ZNF600	Zfp52
ZNF600	Zfp53
ZNF600	Zfp54
ZNF600	Zfp59
ZNF600	Zfp948
ZNF600	Zfp60
ZNF600	Zfp458
ZNF600	Zfp62
ZNF600	Zfp595
ZNF600	Zfp960
ZNF600	Zfp607a
ZNF600	B020011L13Rik
ZNF600	Gm8935
ZNF600	Gm4767
ZNF600	Zfp937
ZNF600	Zfp947
ZNF600	Zfp975
ZNF600	Gm14403
ZNF600	Gm14406
ZNF600	Zfp986
ZNF600	Gm14399
ZNF600	Zfp97
ZNF600	Zfp87
ZNF600	Zfp74
ZNF600	Zfp971
ZNF600	Zfp616
ZNF600	Zfp82
ZNF600	Zfp268
ZNF600	Zfp984
ZNF600	Zfp788
ZNF600	Zfp988
ZNF600	Zfp560
ZNF600	Zfp985
ZNF600	Zfp748
ZNF600	Zfp442
ZNF600	Zfp990
ZNF600	Zfp345
ZNF600	Gm14412
ZNF600	Zfp932
ZNF600	Zfp970
ZNF600	Zfp715
ZNF600	Gm14443
ZNF600	Zfp995
ZNF600	Gm14444
ZNF600	Zfp781
ZNF600	Zfp992
ZNF600	Zfp626
ZNF600	Zfp981
ZNF600	Zfp983
ZNF600	Zfp991
ZNF600	Zfp942
ZNF600	Gm14419
ZNF600	Gm14434
ZNF600	Zfp974
ZNF600	Zfp987
ZNF600	Zfp433
ZNF600	Gm14325
ZNF600	Zfp808
ZNF600	Zfp600
ZNF600	Gm14410
ZNF600	Zfp966
ZNF600	Gm14326
ZNF600	Zfp946
ZNF600	Gm14391
ZNF600	Zfp943
ZNF600	Gm15446
ZNF600	Zfp184
ZNF600	Gm14295
ZNF600	2610021A01Rik
ZNF600	Gm14305
ZNF600	Zfp820
ZNF600	Zfp967
ZNF600	Zfp933
ZNF600	Zfp790
ZNF600	Zfp980
ZNF600	Gm11007
ZNF600	Zfp998
ZNF600	Gm5141
ZNF600	Zfp934
ZNF600	Gm6710
ZNF600	5430403G16Rik
ZNF600	4930522L14Rik
ZNF600	Gm2004
ZNF600	AW146154
ZNF600	Zfp607b
ZNF600	Gm2007
ZNF600	Zfp979
ZNF600	Gm2026
ZNF600	Zfp709
ZNF600	Zfp758
ZNF600	Gm3604
ZNF600	Zfp958
ZNF600	Zfp969
ZNF600	Zfp944
ZNF600	Gm4631
ZNF600	Zfp968
ZNF600	Zfp719
ZNF600	Gm4724
ZNF600	Zfp780b
ZNF600	Gm14308
ZNF600	Zfp945
ZNF600	Zfp759
ZNF600	Zfp658
ZNF600	Gm10778
ZNF600	Zfp950
ZNF600	Gm14139
ZNF600	BC024063
ZNF600	Gm20939
ZNF600	Zfp760
ZNF600	Gm28557
ZNF600	Zfp229
ZNF600	Zfp11
ZNF605	Zfp605
ZNF605	Zfp729a
ZNF605	Zfp976
ZNF605	Zfp273
ZNF605	Zfp850
ZNF605	Zfp708
ZNF605	Zfp948
ZNF605	Zfp873
ZNF605	Zfp458
ZNF605	Zfp738
ZNF605	Zfp595
ZNF605	Zfp960
ZNF605	Zfp677
ZNF605	Zfp607a
ZNF605	B020011L13Rik
ZNF605	Zfp997
ZNF605	Zfp994
ZNF605	Gm8935
ZNF605	Gm4767
ZNF605	Zfp937
ZNF605	Zfp975
ZNF605	Gm14403
ZNF605	Gm14406
ZNF605	Zfp986
ZNF605	Gm14399
ZNF605	Zfp534
ZNF605	Zfp616
ZNF605	Zfp268
ZNF605	Zfp989
ZNF605	Zfp984
ZNF605	Zfp988
ZNF605	Zfp985
ZNF605	Zfp442
ZNF605	Gm14124
ZNF605	Zfp990
ZNF605	Zfp345
ZNF605	Gm14412
ZNF605	Zfp970
ZNF605	Gm14443
ZNF605	Zfp97
ZNF605	Gm14444
ZNF605	Zfp87
ZNF605	Zfp992
ZNF605	Zfp74
ZNF605	Zfp981
ZNF605	Zfp991
ZNF605	Zfp160
ZNF605	Zfp971
ZNF605	Rex2
ZNF605	Zfp788
ZNF605	Gm14419
ZNF605	Gm14434
ZNF605	Zfp560
ZNF605	Zfp987
ZNF605	Zfp748
ZNF605	Zfp932
ZNF605	Gm14325
ZNF605	Zfp715
ZNF605	Zfp808
ZNF605	Zfp619
ZNF605	Zfp626
ZNF605	Zfp600
ZNF605	Zfp983
ZNF605	Gm14410
ZNF605	Zfp974
ZNF605	Zfp966
ZNF605	Gm14326
ZNF605	Zfp433
ZNF605	Gm14391
ZNF605	Zfp946
ZNF605	Gm15446
ZNF605	Zfp184
ZNF605	Gm14295
ZNF605	2610021A01Rik
ZNF605	Zfp820
ZNF605	Gm14305
ZNF605	Zfp967
ZNF605	Zfp933
ZNF605	Zfp735
ZNF605	Zfp980
ZNF605	Zfp998
ZNF605	Zfp934
ZNF605	Gm11007
ZNF605	Gm5141
ZNF605	5430403G16Rik
ZNF605	Gm6710
ZNF605	Gm2004
ZNF605	4930522L14Rik
ZNF605	Gm2007
ZNF605	Zfp712
ZNF605	Gm2026
ZNF605	Gm3604
ZNF605	AW146154
ZNF605	Zfp969
ZNF605	Gm4631
ZNF605	Zfp729b
ZNF605	Zfp968
ZNF605	Gm4724
ZNF605	Zfp607b
ZNF605	Gm14308
ZNF605	Gm10778
ZNF605	Zfp979
ZNF605	Gm14139
ZNF605	Zfp709
ZNF605	Gm20939
ZNF605	Zfp758
ZNF605	Gm28557
ZNF605	Zfp958
ZNF605	Gm29106
ZNF605	Zfp11
ZNF605	Zfp420
ZNF605	Zfp26
ZNF605	Zfp719
ZNF605	Zfp27
ZNF605	Zfp780b
ZNF605	Zfp35
ZNF605	Zfp945
ZNF605	Zfp40
ZNF605	Zfp759
ZNF605	Zfp51
ZNF605	Zfp52
ZNF605	Zfp658
ZNF605	Zfp53
ZNF605	Zfp950
ZNF605	Zfp54
ZNF605	Zfp59
ZNF605	Zfp457
ZNF605	Zfp60
ZNF605	Zfp760
ZNF605	Zfp62
ZNF605	Zfp229
ZNF606	Zfp606
ZNF606	Zfp974
ZNF606	Zfp433
ZNF606	Zfp946
ZNF606	Zfp184
ZNF606	2610021A01Rik
ZNF606	Zfp820
ZNF606	Zfp933
ZNF606	Zfp735
ZNF606	Zfp998
ZNF606	Zfp934
ZNF606	5430403G16Rik
ZNF606	4930522L14Rik
ZNF606	Zfp712
ZNF606	AW146154
ZNF606	Zfp729b
ZNF606	Zfp607b
ZNF606	Zfp979
ZNF606	Zfp709
ZNF606	Zfp758
ZNF606	Zfp958
ZNF606	Zfp420
ZNF606	Zfp719
ZNF606	Zfp780b
ZNF606	Zfp945
ZNF606	Zfp759
ZNF606	Zfp658
ZNF606	Zfp950
ZNF606	Zfp457
ZNF606	Zfp760
ZNF606	Zfp229
ZNF606	Zfp729a
ZNF606	Zfp976
ZNF606	Zfp273
ZNF606	Zfp850
ZNF606	Zfp708
ZNF606	Zfp873
ZNF606	Zfp458
ZNF606	Zfp738
ZNF606	Zfp595
ZNF606	Zfp960
ZNF606	Zfp607a
ZNF606	B020011L13Rik
ZNF606	Zfp997
ZNF606	Zfp994
ZNF606	Gm8935
ZNF606	Gm4767
ZNF606	Zfp937
ZNF606	Zfp975
ZNF606	Gm14403
ZNF606	Gm14406
ZNF606	Zfp986
ZNF606	Gm14399
ZNF606	Zfp534
ZNF606	Zfp616
ZNF606	Zfp268
ZNF606	Zfp989
ZNF606	Zfp984
ZNF606	Zfp988
ZNF606	Zfp985
ZNF606	Zfp442
ZNF606	Gm14124
ZNF606	Zfp990
ZNF606	Zfp345
ZNF606	Gm14412
ZNF606	Zfp970
ZNF606	Gm14443
ZNF606	Gm14444
ZNF606	Zfp992
ZNF606	Zfp981
ZNF606	Zfp991
ZNF606	Gm14419
ZNF606	Gm14434
ZNF606	Zfp987
ZNF606	Gm14325
ZNF606	Zfp808
ZNF606	Zfp600
ZNF606	Gm14410
ZNF606	Zfp966
ZNF606	Gm14326
ZNF606	Gm14391
ZNF606	Gm15446
ZNF606	Gm14295
ZNF606	Gm14305
ZNF606	Zfp967
ZNF606	Zfp980
ZNF606	Gm11007
ZNF606	Gm5141
ZNF606	Gm6710
ZNF606	Gm2004
ZNF606	Gm2007
ZNF606	Gm2026
ZNF606	Gm3604
ZNF606	Zfp969
ZNF606	Gm4631
ZNF606	Zfp968
ZNF606	Gm4724
ZNF606	Gm14308
ZNF606	Gm10778
ZNF606	Gm14139
ZNF606	Gm20939
ZNF606	Gm28557
ZNF606	Gm29106
ZNF606	Zfp11
ZNF606	Zfp26
ZNF606	Zfp27
ZNF606	Zfp40
ZNF606	Zfp51
ZNF606	Zfp52
ZNF606	Zfp59
ZNF606	Zfp60
ZNF606	Zfp62
ZNF606	Zfp97
ZNF606	Zfp87
ZNF606	Zfp74
ZNF606	Zfp160
ZNF606	Zfp971
ZNF606	Rex2
ZNF606	Zfp788
ZNF606	Zfp560
ZNF606	Zfp748
ZNF606	Zfp932
ZNF606	Zfp715
ZNF606	Zfp619
ZNF606	Zfp626
ZNF607	Zfp735
ZNF607	Zfp583
ZNF607	Zfp729a
ZNF607	Zfp976
ZNF607	Zfp273
ZNF607	Zfp850
ZNF607	Zfp941
ZNF607	Zfp708
ZNF607	Zfp948
ZNF607	Zfp873
ZNF607	Zfp458
ZNF607	Zfp738
ZNF607	Zfp595
ZNF607	Zfp960
ZNF607	Zfp677
ZNF607	Zfp607a
ZNF607	B020011L13Rik
ZNF607	Zfp997
ZNF607	Zfp994
ZNF607	Gm8935
ZNF607	Gm4767
ZNF607	Zfp937
ZNF607	Zfp975
ZNF607	Gm14403
ZNF607	Gm14406
ZNF607	Zfp986
ZNF607	Gm14399
ZNF607	Zfp534
ZNF607	Zfp616
ZNF607	Zfp268
ZNF607	Zfp989
ZNF607	Zfp984
ZNF607	Zfp988
ZNF607	Zfp985
ZNF607	Zfp442
ZNF607	Gm14124
ZNF607	Zfp990
ZNF607	Zfp345
ZNF607	Zfp97
ZNF607	Gm14412
ZNF607	Zfp87
ZNF607	Zfp970
ZNF607	Gm14443
ZNF607	Zfp74
ZNF607	Gm14444
ZNF607	Zfp160
ZNF607	Zfp992
ZNF607	Zfp981
ZNF607	Zfp267
ZNF607	Zfp991
ZNF607	Gm14419
ZNF607	Zfp971
ZNF607	Gm14434
ZNF607	Rex2
ZNF607	Zfp987
ZNF607	Zfp606
ZNF607	Gm14325
ZNF607	Zfp788
ZNF607	Zfp560
ZNF607	Zfp808
ZNF607	Zfp600
ZNF607	Zfp748
ZNF607	Gm14410
ZNF607	Zfp932
ZNF607	Zfp966
ZNF607	Gm14326
ZNF607	Zfp715
ZNF607	Gm14391
ZNF607	Zfp619
ZNF607	Zfp626
ZNF607	Gm15446
ZNF607	Gm14295
ZNF607	Zfp983
ZNF607	Zfp974
ZNF607	Gm14305
ZNF607	Zfp433
ZNF607	Zfp967
ZNF607	Zfp946
ZNF607	Zfp980
ZNF607	Zfp184
ZNF607	Gm11007
ZNF607	2610021A01Rik
ZNF607	Gm5141
ZNF607	Zfp820
ZNF607	Zfp933
ZNF607	Gm6710
ZNF607	Gm2004
ZNF607	Zfp998
ZNF607	Gm2007
ZNF607	Zfp934
ZNF607	Gm2026
ZNF607	5430403G16Rik
ZNF607	Gm3604
ZNF607	Zfp969
ZNF607	4930522L14Rik
ZNF607	Gm4631
ZNF607	Zfp968
ZNF607	Zfp712
ZNF607	Gm4724
ZNF607	Gm14308
ZNF607	AW146154
ZNF607	Gm10778
ZNF607	Gm14139
ZNF607	Zfp729b
ZNF607	Gm20939
ZNF607	Zfp607b
ZNF607	Gm28557
ZNF607	Zfp979
ZNF607	Gm29106
ZNF607	Zfp709
ZNF607	Zfp758
ZNF607	Zfp11
ZNF607	Zfp26
ZNF607	Zfp958
ZNF607	Zfp27
ZNF607	Zfp420
ZNF607	Zfp28
ZNF607	Zfp719
ZNF607	Zfp35
ZNF607	Zfp40
ZNF607	Zfp780b
ZNF607	Zfp51
ZNF607	Zfp945
ZNF607	Zfp52
ZNF607	Zfp759
ZNF607	Zfp658
ZNF607	Zfp53
ZNF607	Zfp950
ZNF607	Zfp457
ZNF607	Zfp54
ZNF607	Zfp59
ZNF607	Zfp760
ZNF607	Zfp60
ZNF607	Zfp229
ZNF607	Zfp62
ZNF608	Zfp608
ZNF608	Zfp609
ZNF609	Zfp609
ZNF609	Zfp608
ZNF610	Zfp160
ZNF610	Zfp677
ZNF610	B020011L13Rik
ZNF610	Zfp53
ZNF610	Zfp54
ZNF610	Zfy1
ZNF610	Zfy2
ZNF611	Zfp160
ZNF611	Zfp677
ZNF611	Rex2
ZNF611	Zfp53
ZNF611	Zfp54
ZNF611	B020011L13Rik
ZNF611	Zfp994
ZNF611	Zfp534
ZNF611	Zfp989
ZNF611	Gm14419
ZNF611	Zfp97
ZNF611	Gm14434
ZNF611	Zfp987
ZNF611	Gm14325
ZNF611	Zfp87
ZNF611	Zfp808
ZNF611	Zfp74
ZNF611	Zfp600
ZNF611	Gm14410
ZNF611	Zfp966
ZNF611	Zfp971
ZNF611	Gm14326
ZNF611	Gm14391
ZNF611	Gm15446
ZNF611	Gm14295
ZNF611	Gm14305
ZNF611	Zfp788
ZNF611	Zfp967
ZNF611	Zfp560
ZNF611	Zfp980
ZNF611	Gm11007
ZNF611	Zfp748
ZNF611	Gm5141
ZNF611	Zfp932
ZNF611	Gm6710
ZNF611	Zfp715
ZNF611	Gm2004
ZNF611	Zfp995
ZNF611	Zfp619
ZNF611	Gm2007
ZNF611	Zfp626
ZNF611	Gm2026
ZNF611	Zfp983
ZNF611	Zfp942
ZNF611	Gm3604
ZNF611	Zfp974
ZNF611	Zfp969
ZNF611	Zfp433
ZNF611	Zfp946
ZNF611	Gm4631
ZNF611	Zfp968
ZNF611	Zfp943
ZNF611	Gm4724
ZNF611	Zfp184
ZNF611	Gm14308
ZNF611	2610021A01Rik
ZNF611	Gm10778
ZNF611	Zfp820
ZNF611	Gm14139
ZNF611	Zfp933
ZNF611	Gm20939
ZNF611	Zfp735
ZNF611	Gm28557
ZNF611	Zfp998
ZNF611	Gm29106
ZNF611	Zfp934
ZNF611	Zfp11
ZNF611	5430403G16Rik
ZNF611	Zfp26
ZNF611	4930522L14Rik
ZNF611	Zfp27
ZNF611	Zfp712
ZNF611	Zfp40
ZNF611	AW146154
ZNF611	Zfp729b
ZNF611	Zfp51
ZNF611	Zfp607b
ZNF611	Zfp52
ZNF611	Zfp979
ZNF611	Zfp709
ZNF611	Zfp59
ZNF611	Zfp758
ZNF611	Zfp60
ZNF611	Zfp958
ZNF611	Zfp62
ZNF611	Zfp944
ZNF611	Zfp420
ZNF611	Zfp719
ZNF611	Zfp780b
ZNF611	Zfp945
ZNF611	Zfp759
ZNF611	Zfp658
ZNF611	Zfp950
ZNF611	Zfp457
ZNF611	Zfp760
ZNF611	Zfp229
ZNF611	Zfp729a
ZNF611	Zfp976
ZNF611	Zfp273
ZNF611	Zfp850
ZNF611	Zfp708
ZNF611	Zfp948
ZNF611	Zfp873
ZNF611	Zfp458
ZNF611	Zfp738
ZNF611	Zfp595
ZNF611	Zfp960
ZNF611	Zfp607a
ZNF611	Zfp997
